metropolitan_statistical_area_micropolitan_statistical_area,NAME,B23025_005E,B23025_002E,ent_earnings,number_ents,B01003_001E,number_female_ents,unemployment_rate,geoid,ent_ratio,female_ent_ratio,estab_change,job_change,prices
13780,"Binghamton, NY Metro Area",8180,115926,60707,2074,242217,401,7.056225523178579,13780,0.008562569926966315,0.19334619093539054,-0.03463203463203463,0.03943908851884312,98
13820,"Birmingham-Hoover, AL Metro Area",32789,549603,68205,17165,1149807,4584,5.96594268954136,13820,0.014928592363761919,0.2670550538887271,-0.0473469387755102,0.08194864048338368,97.5
13900,"Bismarck, ND Metro Area",1372,73297,40927,3190,132767,858,1.871836500811766,13900,0.02402705491575467,0.2689655172413793,0.38271604938271603,0.20984455958549222,97
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2860,89497,40282,1923,181986,314,3.1956378426092495,13980,0.010566746892618113,0.16328653146125846,-0.1794871794871795,-0.168997668997669,91.2
14010,"Bloomington, IL Metro Area",2914,98123,80292,1784,186356,468,2.96974205843686,14010,0.009573075189422397,0.2623318385650224,NA,NA,96.7
14020,"Bloomington, IN Metro Area",5224,87773,90531,1905,167825,345,5.9517163592448705,14020,0.011351109786980486,0.18110236220472442,-0.10465116279069768,-0.34334763948497854,96.8
14100,"Bloomsburg-Berwick, PA Metro Area",1526,41812,76131,735,84204,155,3.6496699512101793,14100,0.008728801482114863,0.2108843537414966,NA,NA,98
14140,"Bluefield, WV-VA Micro Area",2326,38699,28880,772,100848,418,6.0104912271634925,14140,0.00765508488021577,0.5414507772020726,NA,NA,NA
14260,"Boise City, ID Metro Area",13761,354917,50719,16392,710323,5259,3.8772445388640167,14260,0.023076825613136558,0.3208272327964861,0.11770943796394485,-0.15012106537530268,95.5
14460,"Boston-Cambridge-Newton, MA-NH Metro Area",120829,2752279,77893,79966,4836531,23968,4.39014358646053,14460,0.016533751153461024,0.2997273841382588,0.1295994199746239,0.3584719573936485,101.4
14500,"Boulder, CO Metro Area",7606,184710,70895,11467,322514,4122,4.117806290942559,14500,0.03555504567243593,0.3594662945844598,0.09295774647887324,0.3543171654626763,100.9
14540,"Bowling Green, KY Metro Area",4701,88250,47944,2284,178474,667,5.326912181303116,14540,0.012797382251756558,0.29203152364273205,0.5774647887323944,1.4740368509212731,91.1
14580,"Bozeman, MT Micro Area",1444,64538,80146,6112,107810,2168,2.2374415073290153,14580,0.05669232909748632,0.35471204188481675,NA,NA,NA
14660,"Brainerd, MN Micro Area",1882,44233,50709,2565,93779,688,4.254741934754595,14660,0.027351539257189778,0.2682261208576998,NA,NA,NA
14700,"Branson, MO Micro Area",1602,39056,29070,2348,87054,908,4.101802539942646,14700,0.026971764651825304,0.38671209540034074,NA,NA,NA
14740,"Bremerton-Silverdale, WA Metro Area",4626,134529,56367,4558,266414,1824,3.438663782530161,14740,0.017108710503201785,0.4001755155770075,0.13962264150943396,0.0779816513761468,106.3
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",33733,513600,80365,23539,949921,5471,6.567951713395638,14860,0.02477995538576366,0.23242278771400654,-0.020816653322658127,-0.08737509139653912,110.5
15180,"Brownsville-Harlingen, TX Metro Area",9333,172514,41842,3922,423725,1271,5.409995710493062,15180,0.009256003304029736,0.3240693523712392,-0.057750759878419454,-0.7097884899163798,97.9
15260,"Brunswick, GA Metro Area",3429,51166,77229,2286,114473,680,6.70171598327014,15260,0.019969774531985708,0.2974628171478565,0.028368794326241134,0.03801478352692714,91.3
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",27537,589507,59991,14519,1136856,3937,4.671191351417371,15380,0.012771186500313144,0.2711619257524623,0.0419063270336894,0.30541604452287224,98
15500,"Burlington, NC Metro Area",3948,80630,46195,2204,162391,451,4.8964405308197945,15500,0.013572180724301223,0.2046279491833031,-0.14285714285714285,-0.45924308588064044,97.9
15540,"Burlington-South Burlington, VT Metro Area",4875,125650,50463,5694,218341,1996,3.879824910465579,15540,0.02607847358031703,0.35054443273621355,0.2147887323943662,0.31417624521072796,98
15680,"California-Lexington Park, MD Metro Area",2348,58469,39853,1525,112667,534,4.0158032461646345,15680,0.01353546291283162,0.3501639344262295,NA,NA,91.3
15940,"Canton-Massillon, OH Metro Area",11269,197939,51662,4926,399927,1394,5.693168097242079,15940,0.012317247897741338,0.2829882257409663,0.015197568389057751,0.35915955351280365,97.2
15980,"Cape Coral-Fort Myers, FL Metro Area",17352,334457,60727,16665,739224,6348,5.188110878229488,15980,0.022543910911983378,0.3809180918091809,0.0989399293286219,0.2393026941362916,97.9
16020,"Cape Girardeau, MO-IL Metro Area",2257,47183,31802,1074,98239,188,4.783502532691859,16020,0.010932521707264935,0.1750465549348231,-0.45081967213114754,-0.22237017310252996,92.9
16060,"Carbondale-Marion, IL Metro Area",4286,55648,44188,1272,125612,395,7.70198389879241,16060,0.01012642104257555,0.31053459119496857,NA,NA,92.9
16180,"Carson City, NV Metro Area",1120,27741,125765,824,54745,85,4.037345445369669,16180,0.015051602886108321,0.10315533980582524,-0.104,0.4048865619546248,99.4
16220,"Casper, WY Metro Area",3217,42524,58500,2470,79547,1297,7.565139685824477,16220,0.031050825298251348,0.5251012145748988,-0.039735099337748346,-0.1492063492063492,95.4
16300,"Cedar Rapids, IA Metro Area",5993,150083,65713,5022,270293,1788,3.993123804827995,16300,0.01857983743567166,0.35603345280764637,-0.11191335740072202,-0.42711726384364823,96.7
16500,"Centralia, WA Micro Area",3315,34975,52414,847,78200,482,9.478198713366691,16500,0.010831202046035805,0.5690672963400236,NA,NA,NA
16540,"Chambersburg-Waynesboro, PA Metro Area",3192,76972,60171,1288,154234,326,4.1469625318297565,16540,0.008350947261952617,0.2531055900621118,NA,NA,98
16580,"Champaign-Urbana, IL Metro Area",7251,123615,64479,2263,241e3,739,5.8657929862880716,16580,0.009390041493775933,0.32655766681396375,-0.06880733944954129,0.37335834896810505,96.8
16620,"Charleston, WV Metro Area",6631,93773,100447,1697,215089,487,7.071331833256908,16620,0.007889757263272413,0.2869770182675309,-0.15849056603773584,-0.36469125569830085,97.4
16700,"Charleston-North Charleston, SC Metro Area",15775,409289,62401,14196,775831,4518,3.8542448001290044,16700,0.01829779939187787,0.31825866441251055,0.01903807615230461,0.09418664826634467,97.9
16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",62719,1324418,61842,45610,2525305,14169,4.735589519320939,16740,0.01806118468858217,0.3106555579916685,0.13761097659402743,0.04883017875920084,97.4
16820,"Charlottesville, VA Metro Area",4078,116246,87143,4770,232182,1214,3.5080776972971113,16820,0.02054422823474688,0.25450733752620547,0.012861736334405145,-0.11966759002770083,96.9
16860,"Chattanooga, TN-GA Metro Area",11441,271227,61950,6176,554876,1885,4.218237859800094,16860,0.011130414723289527,0.30521373056994816,-0.054613935969868174,-0.24314765694076038,97.6
16940,"Cheyenne, WY Metro Area",2860,52641,49380,1720,98327,650,5.433027488079634,16940,0.017492652069116314,0.37790697674418605,0.2346368715083799,0.24277456647398843,95.4
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",311223,5062374,65631,184475,9533895,55516,6.147767825925149,16980,0.0193493844855644,0.3009405068437458,0.002764394597583129,0.05449884943636946,100.1
17020,"Chico, CA Metro Area",7634,106233,80054,2813,229294,1403,7.186090951022751,17020,0.012268092492607744,0.49875577675079985,-0.18061674008810572,-0.1876267748478702,95.4
17060,"Chillicothe, OH Micro Area",2146,32913,24310,948,77313,427,6.520219973870507,17060,0.01226184470916922,0.45042194092827004,NA,NA,NA
17140,"Cincinnati, OH-KY-IN Metro Area",48093,1139469,60209,30253,2180746,9745,4.220650144935931,17140,0.01387277564649895,0.3221168148613361,-0.009664292980671414,0.15474880821415474,94.6
17200,"Claremont-Lebanon, NH-VT Micro Area",4361,112885,44583,3722,216537,1291,3.8632236346724547,17200,0.01718874834323926,0.34685652874798495,NA,NA,NA
17220,"Clarksburg, WV Micro Area",2416,41165,60519,726,90929,130,5.869063524839063,17220,0.007984251448932684,0.1790633608815427,NA,NA,NA
17300,"Clarksville, TN-KY Metro Area",6890,143759,100848,1718,285602,386,4.79274341084732,17300,0.006015364038066961,0.22467986030267753,-0.06437768240343347,-0.3612392880685564,97.6
17340,"Clearlake, CA Micro Area",1933,27019,100370,1363,64246,959,7.154224804767016,17340,0.021215328580767676,0.7035950110051358,NA,NA,NA
17420,"Cleveland, TN Metro Area",3367,61056,59046,1713,123935,591,5.514609538784067,17420,0.013821761407189253,0.3450087565674256,-0.019417475728155338,-0.27364185110663986,91.3
17460,"Cleveland-Elyria, OH Metro Area",62995,1055640,60714,34092,2058844,10145,5.9674699708233865,17460,0.016558806786721093,0.2975771441980523,-0.046242774566473986,-0.24675609088420478,95.9
17660,"Coeur d'Alene, ID Metro Area",3887,74801,53122,6530,157637,2434,5.196454592853036,17660,0.041424284907731056,0.3727411944869832,0.04059040590405904,-0.20664739884393063,99.4
17780,"College Station-Bryan, TX Metro Area",5536,124127,48352,1700,258860,377,4.459948278778993,17780,0.006567256432048211,0.22176470588235295,0.20161290322580644,0.29010695187165775,97.2
17820,"Colorado Springs, CO Metro Area",20833,382879,67804,16653,723878,6109,5.4411445913722085,17820,0.02300525779205888,0.3668408094637603,0.08695652173913043,0.07498162215143347,95.5
17860,"Columbia, MO Metro Area",4747,98713,51547,3400,178271,689,4.80889041970156,17860,0.01907208687896517,0.2026470588235294,0.0421455938697318,0.0907563025210084,97.2
17900,"Columbia, SC Metro Area",21921,424733,47468,10824,825004,2197,5.161124753668775,17900,0.013119936388187209,0.20297487065779748,-0.053488372093023255,0.05389344262295082,97.3
17980,"Columbus, GA-AL Metro Area",13231,141211,42303,2963,305911,1337,9.3696666690272,17980,0.009685823654592349,0.451231859601755,-0.18309859154929578,0.48044692737430167,97.8
18020,"Columbus, IN Metro Area",1422,41882,71649,1567,82040,441,3.3952533307864954,18020,0.01910043881033642,0.2814294830887045,0.3103448275862069,0.14130434782608695,92.9
18140,"Columbus, OH Metro Area",44409,1103588,72736,27752,2078725,7570,4.02405607889901,18140,0.013350491286726239,0.2727731334678582,0,0.18360433604336043,96.9
18180,"Concord, NH Micro Area",2777,82974,60836,1644,149216,175,3.3468315375900883,18180,0.011017585245550075,0.10644768856447688,NA,NA,NA
18260,"Cookeville, TN Micro Area",2925,49146,40388,507,111571,105,5.9516542546697595,18260,0.004544191591004831,0.20710059171597633,NA,NA,NA
18300,"Coos Bay, OR Micro Area",2220,27897,62358,718,63888,177,7.957844929562318,18300,0.011238417230152767,0.24651810584958217,NA,NA,NA
18500,"Corning, NY Micro Area",2576,45527,45776,1083,96281,198,5.658180859709623,18500,0.011248325214736033,0.18282548476454294,NA,NA,NA
18580,"Corpus Christi, TX Metro Area",14122,216488,92219,4837,449830,1736,6.523225305790621,18580,0.010752951114865615,0.3589001447178003,0.020179372197309416,0.04198740377886634,97.6
18700,"Corvallis, OR Metro Area",1778,48286,66208,2985,90951,1725,3.6822267323861992,18700,0.0328198700399116,0.5778894472361809,0.06,-0.11304347826086956,99.4
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",6593,134347,51920,7278,271346,2510,4.907441178440903,18880,0.026821843697714357,0.34487496564990383,-0.03076923076923077,0.14682539682539683,94.9
18980,"Cullman, AL Micro Area",2718,37513,71521,1799,82755,468,7.245488230746674,18980,0.021738867742130383,0.26014452473596444,NA,NA,NA
19060,"Cumberland, MD-WV Metro Area",3015,42396,51541,1102,98837,149,7.111519954712708,19060,0.01114967066989083,0.13520871143375682,-0.3855421686746988,-0.5622119815668203,97.9
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",171760,3890029,75204,112736,7400479,36802,4.415391247725917,19100,0.015233608527231818,0.3264440817485098,0.05861126298523783,0.015615937826238255,99
19140,"Dalton, GA Metro Area",4505,66476,60648,866,144440,62,6.776881882183043,19140,0.0059955690944336745,0.07159353348729793,-0.27049180327868855,-0.5683856502242153,91.3
19180,"Danville, IL Metro Area",2058,33672,32431,458,77909,87,6.111903064861012,19180,0.005878653300645625,0.18995633187772926,-0.17857142857142858,0.3170731707317073,92.9
19260,"Danville, VA Micro Area",3051,47530,56928,1253,102388,490,6.419103723963812,19260,0.012237762237762238,0.39106145251396646,-0.13095238095238096,-0.07142857142857142,NA
19300,"Daphne-Fairhope-Foley, AL Metro Area",5203,99593,60940,4518,212628,1776,5.224262749390017,19300,0.02124837744793724,0.3930942895086321,NA,NA,97.9
19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",9311,192908,71661,4932,382298,613,4.826653119621788,19340,0.0129009306875788,0.12429034874290348,-0.2465753424657534,1.5597345132743363,97.1
19380,"Dayton, OH Metro Area",23659,402086,70466,8393,803416,1801,5.88406460309486,19380,0.010446642835094147,0.2145835815560586,-0.03759398496240601,-0.49468233977050097,97.2
19460,"Decatur, AL Metro Area",3249,65862,42470,1830,151867,805,4.933041814703471,19460,0.01205001744947882,0.43989071038251365,-0.15441176470588236,-0.43176605504587157,97.9
19500,"Decatur, IL Metro Area",5023,51988,91156,953,105801,255,9.661845041163346,19500,0.009007476299845937,0.2675760755508919,-0.18072289156626506,-0.0847457627118644,97.2
19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",12769,280209,51146,13311,649202,3512,4.55695570092324,19660,0.020503633691824733,0.26384193524152955,0.04005340453938585,-0.12887112887112886,97.9
19740,"Denver-Aurora-Lakewood, CO Metro Area",54739,1640301,66617,82912,2888227,27777,3.33713141673388,19740,0.028706884881278375,0.3350178502508684,0.10547045951859957,0.050207742787248086,100.8
19780,"Des Moines-West Des Moines, IA Metro Area",11582,361244,60757,12161,645911,3055,3.2061432162195085,19780,0.018827671304560534,0.25121289367650684,0.0013679890560875513,-0.3389797507788162,97.1
19820,"Detroit-Warren-Dearborn, MI Metro Area",137992,2161264,60600,74554,4313002,21706,6.384782238541891,19820,0.017285871882275965,0.291144673659361,-0.012574850299401197,-0.1831960921144452,98.2
20020,"Dothan, AL Metro Area",3482,65737,61225,2210,147914,596,5.296864779348008,20020,0.014941114431358763,0.269683257918552,-0.1038961038961039,0.6313213703099511,96.5
20100,"Dover, DE Metro Area",3840,86694,43570,3468,176824,222,4.429372274897917,20100,0.019612722254897526,0.06401384083044982,0.057803468208092484,-0.21897163120567376,97.9
20180,"DuBois, PA Micro Area",3620,37059,36086,609,79685,152,9.768207452980382,20180,0.007642592708790864,0.24958949096880131,NA,NA,NA
20220,"Dubuque, IA Metro Area",1816,51060,61977,1510,97041,303,3.556600078339209,20220,0.015560433218948691,0.20066225165562915,-0.23893805309734514,-0.39381153305203936,97.2
20260,"Duluth, MN-WI Metro Area",6880,142111,47841,4272,278782,1262,4.8412860369711,20260,0.01532380139320329,0.2954119850187266,-0.22992700729927007,-0.20656634746922026,96.9
20380,"Dunn, NC Micro Area",4342,62560,65625,1402,132754,433,6.9405370843989775,20380,0.01056088705425072,0.30884450784593437,NA,NA,NA
20500,"Durham-Chapel Hill, NC Metro Area",13537,301236,55459,9750,567428,3819,4.493818799877836,20500,0.017182796760117584,0.3916923076923077,-0.013677811550151976,-0.28149656401119877,97.7
20700,"East Stroudsburg, PA Metro Area",5863,88030,57477,3225,168046,715,6.660229467227081,20700,0.019191173845256655,0.22170542635658916,NA,NA,98
20740,"Eau Claire, WI Metro Area",2711,90997,43179,2466,167484,961,2.9792190951350044,20740,0.014723794511714551,0.3896999188969992,-0.05025125628140704,0.13837837837837838,97.2
20940,"El Centro, CA Metro Area",9377,69555,83674,1458,182830,921,13.481417583207534,20940,0.007974621232839249,0.6316872427983539,-0.25,-0.3380281690140845,99.4
21020,"Elizabeth City, NC Micro Area",1621,28813,36601,508,63998,203,5.625932738694339,21020,0.007937748054626707,0.39960629921259844,NA,NA,NA
21060,"Elizabethtown-Fort Knox, KY Metro Area",3617,73976,52112,1159,149813,395,4.889423596842219,21060,0.007736311268047499,0.34081104400345125,1.1666666666666667,0.9915966386554622,91.3
21140,"Elkhart-Goshen, IN Metro Area",4010,100444,51734,2522,205032,578,3.992274302098682,21140,0.012300518943384447,0.22918318794607453,-0.15384615384615385,0.23610108303249097,97.2
21300,"Elmira, NY Metro Area",2395,39819,80085,473,85557,230,6.014716592581431,21300,0.005528478090629639,0.48625792811839325,-0.07246376811594203,0.1021671826625387,98
21340,"El Paso, TX Metro Area",23653,397273,54390,8430,842677,3301,5.953840306288119,21340,0.010003833022617207,0.3915776986951364,-0.0472636815920398,0.5338361617431385,97.8
21420,"Enid, OK Metro Area",1231,29282,45923,565,61581,147,4.20394781777201,21420,0.009174907844952177,0.26017699115044246,NA,NA,97.9
21500,"Erie, PA Metro Area",8064,131211,76342,2571,274541,775,6.145826188353111,21500,0.009364721480580315,0.3014391287436795,-0.3204633204633205,-0.423697270471464,98
21660,"Eugene, OR Metro Area",12130,187124,60332,7545,374748,2887,6.482332570915543,21660,0.02013352973197989,0.3826375082836315,-0.0021321961620469083,-0.24935826916024936,95.4
21700,"Eureka-Arcata-Fortuna, CA Micro Area",4096,65074,41437,1557,136754,507,6.294372560469618,21700,0.011385407373824532,0.325626204238921,NA,NA,NA
21780,"Evansville, IN-KY Metro Area",5564,156878,70114,3885,315669,733,3.546705082930685,21780,0.01230719519496688,0.18867438867438868,-0.08333333333333333,-0.14409810935104753,97.2
21820,"Fairbanks, AK Metro Area",2901,52586,250001,884,99703,541,5.516677442665348,21820,0.00886633300903684,0.6119909502262444,-0.13821138211382114,-0.3543859649122807,99.4
22020,"Fargo, ND-MN Metro Area",3873,146900,67134,4392,241356,1313,2.6364874063989108,22020,0.018197185899666884,0.29895264116575593,0.17049180327868851,0.20831141504471332,97.2
22060,"Faribault-Northfield, MN Micro Area",1094,35196,63763,1158,65968,245,3.1083077622457096,22060,0.01755396555905894,0.21157167530224524,NA,NA,NA
22100,"Farmington, MO Micro Area",1558,28670,71585,NA,66705,216,5.43425183118242,22100,NA,NA,NA,NA,NA
22140,"Farmington, NM Metro Area",4600,52276,80313,1108,126926,520,8.79944907797077,22140,0.008729495926760474,0.4693140794223827,-0.31875,-0.4811320754716981,99.4
22180,"Fayetteville, NC Metro Area",13318,189493,50245,4206,386662,1973,7.028227955650077,22180,0.010877717489693841,0.4690917736566809,-0.17419354838709677,-0.2554194156456173,97.3
22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",12623,270112,50732,7206,535557,2545,4.673246653240137,22220,0.013455150432166885,0.3531779072994727,-0.010169491525423728,0.08970672800460035,97.6
22300,"Findlay, OH Micro Area",1810,40701,76296,937,75754,0,4.4470651826736445,22300,0.012368983816036117,0,NA,NA,NA
22380,"Flagstaff, AZ Metro Area",6706,73169,76532,2370,140776,876,9.165083573644576,22380,0.01683525600954708,0.369620253164557,-0.09782608695652174,0.1890798786653185,99.4
22420,"Flint, MI Metro Area",19828,191692,55691,4832,407385,1789,10.343676314087181,22420,0.01186101599224321,0.3702400662251656,-0.014792899408284023,-0.2889279437609842,98.2
22500,"Florence, SC Metro Area",6299,94470,53194,3260,205831,438,6.667725203768391,22500,0.015838236222920746,0.1343558282208589,-0.11442786069651742,-0.4596375617792422,96.4
22520,"Florence-Muscle Shoals, AL Metro Area",3723,67078,50503,1919,147038,503,5.550254927099794,22520,0.01305104802840082,0.2621156852527358,-0.13291139240506328,0.5045662100456622,97.9
22540,"Fond du Lac, WI Metro Area",2188,56768,42252,1484,102548,331,3.854284103720406,22540,0.014471271989702383,0.22304582210242588,-0.06896551724137931,0.06387225548902195,92.9
22580,"Forest City, NC Micro Area",1912,28982,250001,622,66551,162,6.59719826098958,22580,0.009346215684212109,0.2604501607717042,NA,NA,NA
22660,"Fort Collins, CO Metro Area",9250,187783,61270,8721,343976,2532,4.925898510514797,22660,0.025353513035793196,0.29033367733058135,0.13556338028169015,-0.16655865197666883,95.4
22840,"Fort Payne, AL Micro Area",1238,29993,41079,510,71617,32,4.127629780282066,22840,0.007121214236843207,0.06274509803921569,NA,NA,NA
22900,"Fort Smith, AR-OK Metro Area",7004,124701,71059,4082,282086,1124,5.616634990898229,22900,0.014470764235020526,0.27535521803037727,-0.22388059701492538,-0.51053236307928,97.1
23060,"Fort Wayne, IN Metro Area",10528,221376,47218,4785,434617,1316,4.755709742700202,23060,0.011009693592289304,0.2750261233019854,0.05034324942791762,0.2349290780141844,97.2
23180,"Frankfort, KY Micro Area",1296,36013,85530,415,73029,0,3.5987004692749838,23180,0.005682674006216708,0,NA,NA,NA
23420,"Fresno, CA Metro Area",36749,449054,80109,9922,989255,3244,8.183648291742196,23420,0.010029769877331932,0.32695021165087684,-0.03476245654692932,-0.05796488258938016,95.4
23460,"Gadsden, AL Metro Area",2482,41354,80376,1283,102755,329,6.001837790782028,23460,0.012486010413118583,0.2564302416212003,0.012987012987012988,0.6165919282511211,97.9
23540,"Gainesville, FL Metro Area",7383,142010,70014,4892,285374,1247,5.198929652841349,23540,0.017142416618192265,0.25490596892886347,0.13479623824451412,0.06670467502850627,97.6
23580,"Gainesville, GA Metro Area",2916,100492,81107,3172,199335,1185,2.901723520280221,23580,0.015912910427170343,0.3735813366960908,0.008620689655172414,-0.2576769025367156,91.3
23700,"Gallup, NM Micro Area",4146,28447,-666666666,424,72564,183,14.574471824796992,23700,0.0058431177994597875,0.43160377358490565,NA,NA,NA
23900,"Gettysburg, PA Metro Area",2085,53264,31906,1344,102336,266,3.9144638029438266,23900,0.013133208255159476,0.19791666666666666,NA,NA,98
24020,"Glens Falls, NY Metro Area",3413,64341,34385,1634,126152,803,5.304549198800143,24020,0.012952628575052317,0.49143206854345167,-0.10884353741496598,0.03467406380027739,98
24060,"Glenwood Springs, CO Micro Area",2742,45841,61409,3852,76769,1560,5.981544905215855,24060,0.050176503536583775,0.40498442367601245,NA,NA,NA
24140,"Goldsboro, NC Metro Area",3501,60143,39528,1595,124172,427,5.821126315614452,24140,0.012845085848661534,0.2677115987460815,-0.23148148148148148,-0.13095238095238096,97.9
24220,"Grand Forks, ND-MN Metro Area",2448,57462,49420,1939,102414,536,4.260206745327347,24220,0.018932958384595855,0.27643115007735947,-0.02564102564102564,0.11424903722721438,97.2
24260,"Grand Island, NE Metro Area",1854,46566,55973,1988,85936,487,3.981445689988403,24260,0.023133494693725564,0.24496981891348088,NA,NA,93
24300,"Grand Junction, CO Metro Area",4813,75067,51288,4788,151616,1457,6.411605632301811,24300,0.031579780498100465,0.30430242272347535,-0.34705882352941175,-0.2861427714457109,99.4
24340,"Grand Rapids-Wyoming, MI Metro Area",22121,566637,69453,17546,1059113,5072,3.903910263537327,24340,0.016566693072410592,0.28906873361449903,-0.0861244019138756,-0.40034138655462187,96.7
24420,"Grants Pass, OR Metro Area",2243,32965,91476,1261,86352,449,6.804186258152586,24420,0.01460302019640541,0.3560666137985726,NA,NA,99.4
24500,"Great Falls, MT Metro Area",1570,40686,46861,1551,81654,410,3.858821216143145,24500,0.018994782864280992,0.26434558349451964,-0.11009174311926606,0.060790273556231005,95.4
24540,"Greeley, CO Metro Area",6630,160300,70105,6265,304633,1364,4.135995009357455,24540,0.020565729911073326,0.21771747805267358,0.23743016759776536,0.6263425664217072,100.9
24580,"Green Bay, WI Metro Area",4918,173476,77079,5891,320050,1696,2.8349742903917545,24580,0.018406498984533667,0.2878967917161772,-0.1921921921921922,-0.07221350078492936,96.7
24620,"Greeneville, TN Micro Area",1667,28375,66332,622,68808,267,5.87488986784141,24620,0.009039646552726427,0.4292604501607717,NA,NA,NA
24640,"Greenfield Town, MA Micro Area",1819,37450,41172,566,70702,224,4.857142857142857,24640,0.008005431246640831,0.3957597173144876,NA,NA,NA
24660,"Greensboro-High Point, NC Metro Area",22450,385229,60620,11007,761184,3357,5.827702483457891,24660,0.0144603670071888,0.30498773507767785,-0.0647921760391198,-0.2204492966617678,97.4
24780,"Greenville, NC Metro Area",6920,92149,51253,3817,179042,690,7.5095768809211165,24780,0.02131902011818456,0.18077023840712603,-0.2764976958525346,0.32770605759682225,97.9
24860,"Greenville-Anderson-Mauldin, SC Metro Area",19335,443259,54155,16418,895923,5558,4.362009570025651,24860,0.018325235539214866,0.3385308807406505,-0.02918781725888325,0.029162132752992384,97.6
24940,"Greenwood, SC Micro Area",3200,44339,81250,474,96293,203,7.217122623424074,24940,0.00492247619245428,0.4282700421940928,NA,NA,NA
25020,"Guayama, PR Metro Area",1463,17062,17703,NA,75019,NA,8.574610244988865,25020,NA,NA,NA,NA,NA
25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",18229,191044,52185,4340,394232,1679,9.541780950985114,25060,0.011008746119036506,0.3868663594470046,-0.1660377358490566,-0.27238605898123325,97.9
25180,"Hagerstown-Martinsburg, MD-WV Metro Area",7778,131871,50046,2238,265498,771,5.898188381069378,25180,0.00842944202969514,0.3445040214477212,-0.06493506493506493,-0.11601307189542484,105.4
25220,"Hammond, LA Metro Area",4663,63759,41687,1791,132497,862,7.313477313006792,25220,0.013517287183860766,0.4812953657174763,NA,NA,91.3
25260,"Hanford-Corcoran, CA Metro Area",4082,64156,75119,889,150101,281,6.3626161231997,25260,0.0059226787296553654,0.3160854893138358,-0.27,-0.5932415519399249,99.4
25420,"Harrisburg-Carlisle, PA Metro Area",10892,299780,51923,8339,571903,2130,3.6333311094802854,25420,0.014581144005189691,0.2554263101091258,-0.059245960502693,-0.014229488343929762,98
25500,"Harrisonburg, VA Metro Area",2060,68076,50024,2488,134442,828,3.026029731476585,25500,0.018506121598905103,0.3327974276527331,-0.007936507936507936,0.4157509157509158,91.3
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",36204,648751,70415,18304,1210259,5680,5.580569432648273,25540,0.015124035433737738,0.3103146853146853,-0.11163522012578617,-0.1337318330989217,98.2
25620,"Hattiesburg, MS Metro Area",6461,70504,67225,2595,146530,417,9.164019062748213,25620,0.0177096840237494,0.1606936416184971,-0.2033898305084746,0.1560364464692483,91.3
25740,"Helena, MT Micro Area",810,42110,61037,2363,79854,969,1.9235336024697223,25740,0.029591504495704662,0.41007194244604317,NA,NA,NA
25840,"Hermiston-Pendleton, OR Micro Area",1828,39424,48750,1070,87739,438,4.63676948051948,25840,0.012195260944391889,0.4093457943925234,NA,NA,NA
25860,"Hickory-Lenoir-Morganton, NC Metro Area",9559,177443,53592,4287,366534,1191,5.387082048883304,25860,0.011696050025372816,0.27781665500349895,-0.05787781350482315,0.30304772857964346,97.9
25900,"Hilo, HI Micro Area",5247,95167,47793,4015,200381,1299,5.513465802221358,25900,0.020036829839156407,0.32353673723536736,NA,NA,NA
25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",6573,99151,45371,5047,215302,1630,6.629282609353411,25940,0.023441491486377274,0.3229641371111551,NA,NA,91.3
25980,"Hinesville, GA Metro Area",3846,39490,52341,752,81044,167,9.739174474550518,25980,0.009278910221608016,0.2220744680851064,-0.47692307692307695,-0.7120622568093385,91.3
26020,"Hobbs, NM Micro Area",1990,29461,61939,465,68759,123,6.754692644513086,26020,0.006762751058043311,0.2645161290322581,NA,NA,NA
26090,"Holland, MI Micro Area",1682,57180,55795,2224,116447,467,2.9415879678209165,26090,0.019098817487784144,0.2099820143884892,NA,NA,NA
26140,"Homosassa Springs, FL Metro Area",2755,52684,40526,3236,145647,711,5.229291625540961,26140,0.02221810267290092,0.21971569839307786,NA,NA,91.3
26300,"Hot Springs, AR Metro Area",2834,41213,52438,1522,98658,515,6.876471016426855,26300,0.015427030752701252,0.3383705650459921,-0.09868421052631579,-0.16245136186770429,91.3
26380,"Houma-Thibodaux, LA Metro Area",6013,91057,46646,2636,210512,886,6.603556014364628,26380,0.012521851485901042,0.33611532625189683,-0.24150943396226415,-0.35903698534542916,97.9
26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",205285,3466067,65203,98043,6892427,31819,5.922707206756246,26420,0.01422474260518102,0.3245412727068735,0.12602249488752557,0.09957089552238806,96.2
